id,title,type,release_year,age_certification,runtime,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,genres1,genres2,genres3,genres4,genres5,genres6,genres7,genres8,genres9
tm107014,Way Down East,MOVIE,1920,,150,['US'],,tt0011841,7.4,5655,7.073,7,'romance', 'drama',,,,,,,
tm162994,Made for Each Other,MOVIE,1939,,92,['US'],,tt0031602,6.3,3773,4.559,6.1,'comedy', 'drama', 'romance',,,,,,
tm88304,My Favorite Brunette,MOVIE,1947,,87,['US'],,tt0039645,6.7,3570,4.367,6.7,'romance', 'thriller', 'comedy', 'crime',,,,,
tm5051,Algiers,MOVIE,1938,,96,['US'],,tt0029855,6.7,2965,4.345,6.6,'drama', 'action', 'thriller', 'romance',,,,,
tm15954,Wonder Man,MOVIE,1945,,98,['US'],,tt0038260,6.8,2355,3.648,6.5,'comedy', 'fantasy',,,,,,,
tm6064,Sex Madness,MOVIE,1938,,59,['US'],,tt0147467,2.8,938,2.702,2.667,'drama',,,,,,,,
tm143579,The Sphinx,MOVIE,1933,,64,['US'],,tt0024605,5.6,482,2.541,4.6,'thriller', 'crime',,,,,,,
tm140201,Lady Windermere's Fan,MOVIE,1926,,120,['US'],,tt0016004,7.2,1210,2.055,6.9,'comedy',,,,,,,,
tm142928,The Emperor Jones,MOVIE,1933,,73,['US'],,tt0023985,6.4,1148,2.017,5.967,'drama', 'music',,,,,,,
tm53734,Air Eagles,MOVIE,1931,,72,['US'],,tt0021591,4.6,70,1.091,,'romance', 'drama', 'action', 'crime',,,,,
tm139291,The Big Chance,MOVIE,1933,,62,['US'],,tt0023808,4.8,194,1.058,4.5,'crime', 'romance', 'sport', 'action', 'comedy', 'drama',,,
tm213897,Western Mail,MOVIE,1942,,54,['US'],,tt0035544,5.3,92,0.681,5,'western', 'drama', 'comedy', 'romance', 'action',,,,
tm141715,The Phantom of the Opera,MOVIE,1925,,107,['US'],,tt0016220,7.5,18988,11.95,7.1,'drama', 'horror',,,,,,,
tm153258,The Flying Deuces,MOVIE,1939,,69,['US'],,tt0031322,6.8,5405,10.703,6.5,'comedy', 'war', 'family',,,,,,
tm62593,Nothing Sacred,MOVIE,1937,,77,['US'],,tt0029322,6.9,6890,7.541,6.3,'comedy', 'drama', 'fantasy', 'romance',,,,,
tm77319,Santa Fe Trail,MOVIE,1940,,110,['US'],,tt0033021,6.2,3956,5.741,5.8,'western', 'history', 'romance', 'drama', 'war',,,,
tm101797,Blue Steel,MOVIE,1934,,59,['US'],,tt0024902,5.3,1658,5.39,5,'western', 'drama', 'action',,,,,,
tm100065,Blind Husbands,MOVIE,1919,,99,['US'],,tt0009937,6.9,1619,3.822,6.2,'drama', 'romance',,,,,,,
tm82769,Invisible Ghost,MOVIE,1941,,64,['US'],,tt0033760,5.2,2353,3.309,5.4,'thriller', 'crime', 'drama', 'horror',,,,,
tm83660,Colonel Effingham's Raid,MOVIE,1948,,72,['US'],,tt0037607,5.9,414,1.987,5.6,'comedy',,,,,,,,
tm118821,Hoppy Serves a Writ,MOVIE,1943,,67,['US'],,tt0036016,6.3,261,1.688,,'action', 'drama', 'western',,,,,,
tm156476,Sunset Range,MOVIE,1935,,60,['US'],,tt0027058,6.3,91,1.271,5,'action', 'drama', 'western', 'romance',,,,,
tm46955,Lonely Wives,MOVIE,1931,,85,['US'],,tt0022086,6.3,433,1.03,3.8,'comedy', 'romance',,,,,,,
tm210850,Cheers of the Crowd,MOVIE,1935,,60,['US'],,tt0026203,5.4,36,0.874,7,'drama', 'music', 'romance',,,,,,
tm160639,Bulldog Drummond's Bride,MOVIE,1939,,56,['US'],,tt0031681,6.1,459,0.769,6.4,'thriller', 'action', 'romance', 'comedy', 'crime', 'music',,,
tm106069,Fighting to Live,MOVIE,1934,,60,['US'],,tt0167935,5,30,0.6,,'action', 'comedy', 'western', 'drama',,,,,
tm74188,Jungle Book,MOVIE,1942,,106,['US'],,tt0034928,6.7,4385,9.089,6.3,'fantasy', 'action', 'family',,,,,,
tm70212,Our Town,MOVIE,1940,,90,['US'],,tt0032881,6.5,2724,4.51,5.7,'romance', 'drama', 'family',,,,,,
tm105780,The Star Packer,MOVIE,1934,,53,['US'],,tt0025830,5.1,1220,3.927,4.355,'western', 'romance', 'action',,,,,,
tm110938,The Ape Man,MOVIE,1943,,64,['US'],,tt0035640,4.4,1388,3.696,4.2,'horror', 'scifi', 'action', 'thriller', 'drama',,,,
tm96819,The Lawless Frontier,MOVIE,1934,,52,['US'],,tt0025373,5,1070,3.59,4.9,'action', 'western', 'romance',,,,,,
tm4554,I Accuse My Parents,MOVIE,1944,,68,['US'],,tt0037798,2.6,3010,3.56,2.707,'drama', 'crime',,,,,,,
tm4349,Guest in the House,MOVIE,1944,,121,['US'],,tt0036886,6.2,929,3.061,4.2,'thriller', 'drama', 'music',,,,,,
tm6088,"Mr. Wong, Detective",MOVIE,1938,,70,['US'],,tt0030473,6,1110,2.892,5.5,'thriller', 'crime', 'drama',,,,,,
tm89501,Scared to Death,MOVIE,1947,,65,['US'],,tt0039800,4.1,1667,2.74,4.295,'horror', 'thriller', 'comedy', 'crime',,,,,
tm99314,True Heart Susie,MOVIE,1919,,87,['US'],,tt0010806,6.9,1872,2.258,7,'drama', 'romance', 'comedy',,,,,,
tm78029,Cheers for Miss Bishop,MOVIE,1941,,95,['US'],,tt0033459,6.5,776,2.257,6,'comedy', 'drama', 'romance',,,,,,
tm88313,Queen of the Amazons,MOVIE,1947,,61,['US'],,tt0039743,3.7,851,2.104,3.2,'action',,,,,,,,
tm154572,Mr. Wong in Chinatown,MOVIE,1939,,71,['US'],,tt0031680,5.8,855,1.881,5.531,'thriller', 'crime', 'drama',,,,,,
tm4340,Career Girl,MOVIE,1944,,69,['US'],,tt0035714,5.5,194,1.688,5,'music',,,,,,,,
tm21304,The Love of Sunya,MOVIE,1927,,78,['US'],,tt0018113,6.3,818,1.4,7.2,'drama', 'romance',,,,,,,
tm69475,Hoosier Schoolboy,MOVIE,1937,,62,['US'],,tt0029019,5.7,194,1.4,6,'drama',,,,,,,,
tm5402,Bill and Coo,MOVIE,1948,,61,['US'],,tt0039188,5.5,291,1.089,6.8,'fantasy', 'comedy', 'music', 'family',,,,,
tm111211,Custer's Last Stand,MOVIE,1936,,328,['US'],,tt0126256,4.7,235,0.895,4,'western', 'history', 'romance', 'war',,,,,
tm156380,Streamline Express,MOVIE,1935,,71,['US'],,tt0027053,5.3,192,0.892,5,'drama', 'thriller', 'comedy', 'romance',,,,,
tm161739,Lying Lips,MOVIE,1939,,68,['US'],,tt0031599,4.6,171,0.809,4.8,'drama', 'music',,,,,,,
tm7265,God's Step Children,MOVIE,1938,,70,['US'],,tt0028942,5.6,105,0.711,5,'drama',,,,,,,,
tm143,A Fool's Advice,MOVIE,1932,,63,['US'],,tt0030431,5.2,87,0.676,5,'comedy', 'drama', 'romance', 'crime',,,,,
ts55748,What's My Line?,SHOW,1950,,30,['US'],18,tt1036980,8.5,1658,45.113,7.2,'reality', 'family',,,,,,,
tm109275,Dr. Jekyll and Mr. Hyde,MOVIE,1920,,49,['US'],,tt0011130,6.9,5637,9.141,6.9,'drama', 'horror', 'scifi',,,,,,
tm16924,College,MOVIE,1927,,66,['US'],,tt0017765,7,5056,8.021,6.866,'drama', 'comedy', 'sport',,,,,,
tm159958,Love Affair,MOVIE,1939,,88,['US'],,tt0031593,7.3,5906,7.539,7.2,'romance', 'comedy', 'drama',,,,,,
tm59314,D.O.A.,MOVIE,1950,,83,['US'],,tt0042369,7.2,12317,7.225,6.888,'drama', 'comedy', 'thriller', 'crime',,,,,
tm1345,Abilene Town,MOVIE,1946,,89,['US'],,tt0038284,6.2,1107,5.954,5.5,'western', 'romance', 'action',,,,,,
tm61613,Too Late for Tears,MOVIE,1949,PG,99,['US'],,tt0041968,7.3,5103,5.688,6.9,'thriller', 'drama', 'crime',,,,,,
tm15604,Blood on the Sun,MOVIE,1945,,94,['US'],,tt0037547,6,2100,5.47,5.8,'war', 'action', 'drama', 'romance', 'thriller',,,,
tm110555,Stage Door Canteen,MOVIE,1943,,132,['US'],,tt0036384,6.3,1737,5.022,5.8,'comedy', 'music', 'romance', 'war',,,,,
tm159380,The Real Glory,MOVIE,1939,,96,['US'],,tt0031842,6.5,1121,4.877,6.2,'action', 'romance', 'war', 'history', 'music',,,,
tm85884,Angel on My Shoulder,MOVIE,1946,,100,['US'],,tt0038300,6.8,2958,4.842,6.241,'fantasy', 'comedy', 'romance',,,,,,
tm163415,They Made Me a Criminal,MOVIE,1939,,92,['US'],,tt0032022,6.8,2421,4.769,6.396,'crime', 'drama', 'sport',,,,,,
tm62855,My Dear Secretary,MOVIE,1948,,94,['US'],,tt0040626,5.7,1090,4.696,5.906,'drama', 'comedy', 'romance',,,,,,
tm67825,Impact,MOVIE,1949,,111,['US'],,tt0041503,7,4161,4.641,6.325,'drama', 'thriller', 'crime',,,,,,
tm52327,The Front Page,MOVIE,1933,,101,['US'],,tt0024132,5.9,17,4.618,6.598,'comedy', 'drama', 'romance', 'thriller', 'crime',,,,
tm86688,Whistle Stop,MOVIE,1946,,85,['US'],,tt0039101,5.5,1232,4.617,4.5,'crime', 'drama',,,,,,,
tm66273,The Second Woman,MOVIE,1950,,91,['US'],,tt0044013,6.3,1305,4.536,5.7,'drama', 'romance',,,,,,,
tm90019,Topper Returns,MOVIE,1941,,88,['US'],,tt0034303,6.8,3151,4.529,6.333,'comedy', 'fantasy', 'romance',,,,,,
tm73705,The Corpse Vanishes,MOVIE,1942,,63,['US'],,tt0034613,4.5,3291,4.509,4.1,'horror', 'scifi',,,,,,,
tm7457,The Terror of Tiny Town,MOVIE,1938,,62,['US'],,tt0030845,3.9,1865,4.469,3.333,'comedy', 'western', 'music', 'romance', 'action', 'family',,,
tm147347,The Eagle,MOVIE,1925,,73,['US'],,tt0015772,6.6,2121,4.369,6.3,'drama', 'comedy', 'history', 'romance', 'action', 'european',,,
tm90223,Dishonored Lady,MOVIE,1947,,85,['US'],,tt0039324,6.5,1528,4.318,5.7,'drama', 'crime',,,,,,,
tm142410,The Pleasure Garden,MOVIE,1927,,75,"['DE', 'GB']",,tt0016230,5.8,2662,4.212,5.5,'drama', 'romance',,,,,,,
tm18496,The Great Flamarion,MOVIE,1945,,78,['US'],,tt0037749,6.6,1309,4.157,6.2,'drama', 'romance', 'thriller', 'crime',,,,,
tm87103,Robin Hood,MOVIE,1922,,133,['US'],,tt0013556,7.1,2321,4.155,6.442,'action', 'romance', 'family',,,,,,
tm64510,Tulsa,MOVIE,1949,,90,['US'],,tt0041994,6.1,1268,4.151,6.1,'drama', 'western', 'romance', 'action',,,,,
tm99682,The Man From Utah,MOVIE,1934,G,55,['US'],,tt0025455,5.1,1199,3.965,4.8,'western', 'sport', 'crime', 'romance',,,,,
tm83280,King of the Zombies,MOVIE,1941,,67,['US'],,tt0033787,5.2,2340,3.937,5.21,'horror', 'comedy',,,,,,,
tm131928,The Vampire Bat,MOVIE,1933,,64,['US'],,tt0024727,5.7,2773,3.868,5.38,'thriller', 'horror', 'romance', 'scifi', 'drama',,,,
tm81973,Second Chorus,MOVIE,1941,,84,['US'],,tt0033029,5.7,1643,3.832,5.94,'comedy', 'romance', 'european',,,,,,
tm4237,The Cheat,MOVIE,1915,,59,['US'],,tt0321638,6.5,2640,3.822,6.056,'drama', 'romance',,,,,,,
tm5493,The Amazing Mr. X,MOVIE,1948,,78,['US'],,tt0040829,6.4,1967,3.82,6.136,'thriller', 'horror', 'comedy',,,,,,
tm64700,Three Came Home,MOVIE,1950,,106,['US'],,tt0043041,7.3,1956,3.804,6.789,'drama', 'war',,,,,,,
tm58781,Quicksand,MOVIE,1950,,79,['US'],,tt0042869,6.6,2492,3.795,6.143,'thriller', 'romance', 'crime', 'drama',,,,,
tm161889,Nancy Drew... Reporter,MOVIE,1939,,68,['US'],,tt0031709,6.5,1357,3.75,6.2,'thriller', 'comedy', 'crime', 'family',,,,,
tm15833,The Stork Club,MOVIE,1945,,90,['US'],,tt0038119,6.4,704,3.734,6.4,'comedy', 'romance',,,,,,,
tm113262,These Three,MOVIE,1936,,93,['US'],,tt0028356,7.4,2850,3.714,7.3,'drama', 'music', 'romance',,,,,,
tm100001,The Lucky Texan,MOVIE,1934,,61,['US'],,tt0025440,5.6,1284,3.703,4.9,'western', 'action', 'romance',,,,,,
tm115793,Lady of Burlesque,MOVIE,1943,,91,['US'],,tt0036094,6.3,2537,3.617,5.317,'comedy', 'music', 'romance',,,,,,
tm107305,Gung Ho!,MOVIE,1943,,88,['US'],,tt0035958,6,1529,3.603,5.147,'drama', 'history', 'war',,,,,,
tm156388,The Desert Trail,MOVIE,1935,G,54,['US'],,tt0026273,5.3,980,3.575,4.7,'western', 'romance', 'action',,,,,,
tm20308,"Salome, Where She Danced",MOVIE,1945,,90,['US'],,tt0038046,5.4,343,3.535,3.8,'drama', 'western', 'music', 'romance', 'war',,,,
tm99988,Randy Rides Alone,MOVIE,1934,,53,['US'],,tt0025699,5.3,1121,3.535,4.739,'action', 'western', 'romance',,,,,,
tm88616,Heartbeat,MOVIE,1946,G,102,['US'],,tt0038592,5.9,778,3.504,5.286,'comedy', 'romance', 'drama',,,,,,
tm4442,Speak Easily,MOVIE,1932,,81,['US'],,tt0023498,5.8,1062,3.503,6.083,'comedy',,,,,,,,
tm88566,The Strange Woman,MOVIE,1946,,100,['US'],,tt0038990,6.6,2221,3.481,6.214,'drama', 'thriller', 'romance',,,,,,
tm3491,The Animal Kingdom,MOVIE,1932,,85,['US'],,tt0022628,6.4,1205,3.472,6.286,'comedy', 'drama', 'romance',,,,,,
tm91085,Behind Green Lights,MOVIE,1946,,64,['US'],,tt0038346,6.3,975,3.409,5.6,'crime', 'drama', 'romance',,,,,,
tm110834,Yellowstone,MOVIE,1936,,63,['US'],,tt0028523,5.3,163,3.401,5,'drama', 'romance', 'action', 'crime',,,,,
tm53436,Svengali,MOVIE,1931,,81,['US'],,tt0022454,6.8,2156,3.375,6.1,'drama', 'horror', 'romance', 'scifi',,,,,
tm89625,Dick Tracy Meets Gruesome,MOVIE,1947,,65,['US'],,tt0039320,6.1,1811,3.364,5.208,'thriller', 'action', 'crime', 'drama',,,,,
tm67989,Born to the West,MOVIE,1937,,59,['US'],,tt0169997,5.7,910,3.347,4.7,'western', 'romance', 'action',,,,,,
tm79455,The Mad Monster,MOVIE,1942,,77,['US'],,tt0035009,3.5,1819,3.331,3.3,'horror', 'scifi', 'drama', 'romance',,,,,
tm88607,Dark Alibi,MOVIE,1946,,61,['US'],,tt0038452,6.5,1332,3.317,6.118,'thriller', 'crime', 'drama', 'comedy',,,,,
tm4603,The Princess and the Pirate,MOVIE,1945,,94,['US'],,tt0037193,6.8,2261,3.262,6.6,'comedy', 'romance',,,,,,,
tm89635,Dick Tracy's Dilemma,MOVIE,1947,,60,['US'],,tt0039321,5.9,1034,3.214,5.3,'drama', 'action', 'crime', 'family',,,,,
tm35699,The Devil to Pay!,MOVIE,1930,,72,['US'],,tt0020821,6.6,758,3.184,6.267,'comedy', 'romance',,,,,,,
tm35201,Reaching for the Moon,MOVIE,1931,,91,['US'],,tt0021287,5.5,454,3.177,5.813,'comedy', 'romance',,,,,,,
tm139236,Oliver Twist,MOVIE,1933,,80,['US'],,tt0024405,5,382,3.127,5,'drama', 'family', 'music',,,,,,
tm5718,Under Western Stars,MOVIE,1938,,65,['US'],,tt0030910,5.8,388,3.11,5.818,'western', 'music', 'action',,,,,,
tm64603,Port of New York,MOVIE,1949,,82,['US'],,tt0041761,6,971,3.102,4.7,'drama', 'thriller', 'crime',,,,,,
tm115888,Revolt of the Zombies,MOVIE,1936,,65,['US'],,tt0028174,3.4,1779,3.077,3.188,'horror',,,,,,,,
tm88194,People Are Funny,MOVIE,1946,,93,['US'],,tt0038831,5.3,152,3.03,5.5,'comedy',,,,,,,,
tm1521,'Neath the Arizona Skies,MOVIE,1934,,52,['US'],,tt0024805,5.1,1066,3.029,4.6,'action', 'western', 'romance',,,,,,
tm6793,The Rage of Paris,MOVIE,1938,,78,['US'],,tt0030652,7,905,2.998,6.2,'comedy', 'romance',,,,,,,
tm101294,Midnight,MOVIE,1934,,76,['US'],,tt0025499,5.5,1068,2.988,5.2,'drama', 'romance', 'crime',,,,,,
tm66036,Borderline,MOVIE,1950,,88,['US'],,tt0042274,6,1482,2.988,5.4,'drama', 'crime', 'thriller',,,,,,
tm60168,The Big Lift,MOVIE,1950,,120,"['DE', 'US']",,tt0042249,6.4,1621,2.975,6.6,'drama', 'war',,,,,,,
tm116860,One Rainy Afternoon,MOVIE,1936,,80,['US'],,tt0028062,5.9,295,2.961,4.4,'comedy', 'romance',,,,,,,
tm127645,The Black Pirate,MOVIE,1926,,94,['US'],,tt0016654,7,1979,2.96,7,'drama', 'action',,,,,,,
tm105675,Sex,MOVIE,1920,,87,['US'],,tt0322220,5.8,326,2.933,5.964,'drama', 'crime',,,,,,,
tm76311,Tom Brown's School Days,MOVIE,1940,,86,['US'],,tt0033169,6.6,512,2.914,7.182,'drama',,,,,,,,
tm69903,Dr. Kildare's Strange Case,MOVIE,1940,,77,['US'],,tt0032416,6,563,2.876,4.4,'drama', 'crime',,,,,,,
tm162999,The Gorilla,MOVIE,1939,,68,['US'],,tt0031387,4.8,1547,2.871,4.882,'horror', 'thriller', 'comedy',,,,,,
tm66818,The Capture,MOVIE,1950,,91,['US'],,tt0042313,5.9,585,2.862,5.846,'western', 'crime', 'drama',,,,,,
tm3364,Up in Arms,MOVIE,1944,,105,['US'],,tt0037420,6.2,1059,2.853,6.8,'romance', 'drama', 'war', 'comedy',,,,,
tm64321,The Amazing Quest of Ernest Bliss,MOVIE,1937,,80,['GB'],,tt0027286,6.3,2024,2.84,6.87,'drama', 'comedy', 'romance',,,,,,
tm56124,High Lonesome,MOVIE,1950,PG,81,['US'],,tt0042552,5.3,284,2.821,5.1,'western',,,,,,,,
tm83000,Pot o' Gold,MOVIE,1941,,86,['US'],,tt0034055,5.9,1948,2.813,5.694,'romance', 'comedy',,,,,,,
tm61597,Trapped,MOVIE,1949,,78,['US'],,tt0041983,6.4,1477,2.759,5.8,'drama', 'thriller', 'crime',,,,,,
tm165392,Becky Sharp,MOVIE,1935,,84,['US'],,tt0026104,5.9,1176,2.741,5.8,'drama', 'romance', 'war',,,,,,
tm8477,The Great Gabbo,MOVIE,1929,,94,['US'],,tt0019946,6,945,2.7,5.6,'drama', 'romance',,,,,,,
tm215426,The Woman I Lost,MOVIE,1949,,94,['MX'],,tt0041667,7.4,99,2.683,7.8,'crime', 'drama', 'romance', 'war',,,,,
tm4826,The Death Kiss,MOVIE,1933,,75,['US'],,tt0023935,6,1227,2.682,4.9,'thriller', 'drama', 'music', 'romance', 'comedy', 'crime',,,
tm10223,The Iron Mask,MOVIE,1929,,103,['US'],,tt0020030,7,1317,2.672,6.81,'drama', 'history', 'romance',,,,,,
tm59437,Edge of Doom,MOVIE,1950,,99,['US'],,tt0042428,6.4,836,2.671,5.767,'drama', 'thriller', 'crime',,,,,,
tm115918,Hi Diddle Diddle,MOVIE,1943,,72,['US'],,tt0035996,6.7,624,2.647,7.6,'comedy',,,,,,,,
tm158617,Murder by Television,MOVIE,1935,,53,['US'],,tt0026740,4.2,724,2.647,3.6,'thriller', 'horror',,,,,,,
tm204335,Miss Polly,MOVIE,1941,,45,['US'],,tt0033912,5.8,203,2.629,7,'comedy', 'music', 'romance',,,,,,
tm110469,Daniel Boone,MOVIE,1936,,75,['US'],,tt0027499,5.6,306,2.626,4.636,'western', 'romance', 'history', 'family',,,,,
tm73933,Private Buckaroo,MOVIE,1942,,68,['US'],,tt0035218,5.8,538,2.601,4.4,'music', 'war', 'comedy', 'romance',,,,,
tm72149,The Light of Western Stars,MOVIE,1940,,64,['US'],,tt0032706,5.4,179,2.6,4,'western', 'romance', 'action',,,,,,
tm73200,Li'l Abner,MOVIE,1940,,78,['US'],,tt0032703,4.9,483,2.586,6.6,'comedy', 'romance',,,,,,,
tm67883,Let's Get Tough,MOVIE,1942,,62,['US'],,tt0034973,5.2,538,2.58,6,'comedy', 'action', 'romance',,,,,,
tm63346,Call of the Forest,MOVIE,1949,,57,['US'],,tt0041221,5.2,95,2.549,4.7,'western', 'drama',,,,,,,
tm134133,Tarzan the Fearless,MOVIE,1933,PG,69,['US'],,tt0024645,4.8,752,2.541,3.9,'action', 'family', 'romance',,,,,,
tm67007,Outpost in Morocco,MOVIE,1949,,92,['US'],,tt0041724,5.2,471,2.54,4.9,'action',,,,,,,,
tm79139,Sundown,MOVIE,1941,,90,['US'],,tt0034242,5.6,984,2.538,5.556,'drama', 'war',,,,,,,
tm76346,Doomed to Die,MOVIE,1940,,68,['US'],,tt0032404,5.5,1243,2.536,6,'thriller', 'crime', 'drama',,,,,,
tm115008,Ghosts on the Loose,MOVIE,1943,,67,['US'],,tt0035939,5,1456,2.531,4.5,'comedy', 'thriller', 'action',,,,,,
tm113984,Minesweeper,MOVIE,1943,,67,['US'],,tt0036161,5.1,389,2.521,5,'drama', 'action', 'comedy', 'romance', 'war',,,,
tm23348,Joan the Woman,MOVIE,1913,,138,['US'],,tt0177807,6.4,608,2.517,5.5,'drama', 'war', 'history',,,,,,
tm57795,The Stolen Jools,MOVIE,1931,,20,['US'],,,,,2.516,5.5,'comedy',,,,,,,,
tm108374,Devil Riders,MOVIE,1943,,56,['US'],,tt0035804,5.8,118,2.496,4.2,'western', 'drama', 'action', 'music',,,,,
tm69671,Not Wanted,MOVIE,1949,,91,['US'],,tt0041700,6.8,827,2.494,6.806,'drama',,,,,,,,
tm154438,Arrest Bulldog Drummond,MOVIE,1938,,57,['US'],,tt0031054,6.1,413,2.468,6.3,'thriller', 'action', 'crime', 'music', 'romance', 'scifi',,,
tm5168,Nabonga,MOVIE,1944,,75,['US'],,tt0037115,4.2,631,2.464,4.077,'action', 'drama', 'crime',,,,,,
tm161419,Eternally Yours,MOVIE,1940,,95,['US'],,tt0031282,5.7,795,2.443,5.6,'romance', 'drama', 'comedy',,,,,,
tm101895,One Night of Love,MOVIE,1934,G,84,['US'],,tt0025601,5.7,669,2.427,5.8,'romance', 'music', 'comedy',,,,,,
tm89128,The Perils of Pauline,MOVIE,1947,,96,['US'],,tt0039698,6.4,1207,2.426,6.143,'comedy', 'drama', 'romance', 'music',,,,,
tm81940,Phantom of Chinatown,MOVIE,1940,,62,['US'],,tt0032903,5.8,753,2.415,6.273,'crime', 'thriller', 'action', 'drama', 'romance',,,,
tm1925,The Affairs of Anatol,MOVIE,1921,,117,['US'],,tt0011909,6.7,1318,2.4,5.6,'drama', 'comedy', 'romance',,,,,,
tm56395,"Parlor, Bedroom and Bath",MOVIE,1931,,73,['US'],,tt0022254,6.1,938,2.4,6.1,'comedy',,,,,,,,
tm118270,Winterset,MOVIE,1936,,77,['US'],,tt0028511,6.1,459,2.391,5.364,'drama', 'romance', 'thriller', 'crime', 'music',,,,
tm74576,The Fatal Hour,MOVIE,1940,,68,['US'],,tt0032457,5.4,1191,2.378,6.067,'thriller', 'drama', 'crime',,,,,,
tm6440,The Hurricane Express,MOVIE,1932,,79,['US'],,tt0023038,5.3,632,2.354,5.2,'crime', 'thriller', 'drama', 'action',,,,,
tm138765,The Monster,MOVIE,1925,,86,['US'],,tt0016123,6.2,1237,2.348,5.7,'scifi', 'horror', 'comedy', 'romance',,,,,
tm159352,Raffles,MOVIE,1939,,72,['US'],,tt0032963,6.4,1067,2.346,6.3,'drama', 'thriller', 'comedy', 'history', 'romance', 'crime',,,
tm64701,My Foolish Heart,MOVIE,1950,,98,['US'],,tt0041672,6.8,1177,2.32,7.4,'romance', 'drama',,,,,,,
tm4000,Bluebeard,MOVIE,1944,,71,['US'],,tt0036653,5.9,2020,2.313,5.9,'horror', 'thriller', 'crime',,,,,,
tm17383,Dick Tracy,MOVIE,1945,,61,['US'],,tt0037642,5.9,1524,2.299,5,'action', 'thriller', 'crime', 'family',,,,,
tm80661,The Son of Monte Cristo,MOVIE,1941,,102,['US'],,tt0033076,6.2,831,2.278,6.143,'action', 'drama', 'romance',,,,,,
tm4855,Dark Mountain,MOVIE,1946,,57,['US'],,tt0036743,5.4,301,2.276,5.5,'drama', 'romance', 'crime', 'music',,,,,
tm69197,Never Fear,MOVIE,1950,,82,['US'],,tt0384372,6.4,542,2.269,6.2,'drama',,,,,,,,
tm17827,From the Manger to the Cross,MOVIE,1912,,71,['US'],,tt0002199,5.8,611,2.254,5.3,'drama',,,,,,,,
tm3866,Shed No Tears,MOVIE,1948,,70,['US'],,tt0040779,6.3,404,2.252,4.9,'romance', 'crime', 'drama', 'music',,,,,
tm160235,The Mystery of Mr. Wong,MOVIE,1939,,68,['US'],,tt0031704,6.1,891,2.227,6,'thriller',,,,,,,,
tm77997,Bowery Blitzkrieg,MOVIE,1941,,62,['US'],,tt0033428,6,639,2.212,6,'crime', 'drama', 'romance', 'sport', 'comedy',,,,
tm35425,Dixiana,MOVIE,1930,,100,['US'],,tt0020828,5.2,401,2.207,5.1,'drama', 'romance', 'comedy', 'music',,,,,
tm83487,Dick Tracy vs. Cueball,MOVIE,1946,,62,['US'],,tt0038478,5.9,1352,2.15,5,'thriller', 'action', 'crime', 'family',,,,,
tm8358,Merry-Go-Round,MOVIE,1923,,110,['US'],,tt0013386,6.5,416,2.149,6,'drama',,,,,,,,
tm51895,Murder at Midnight,MOVIE,1931,,69,['US'],,tt0022172,5.4,437,2.141,5.7,'thriller', 'crime',,,,,,,
tm10026,The Devil's Party,MOVIE,1938,,65,['US'],,tt0030057,5.7,294,2.125,5.5,'crime', 'drama',,,,,,,
tm16224,Fog Island,MOVIE,1945,,72,['US'],,tt0037711,5.2,886,2.104,5.469,'thriller', 'drama', 'horror', 'romance',,,,,
tm2878,The Monster Walks,MOVIE,1932,,60,['US'],,tt0023236,4.1,1009,2.082,4.25,'horror', 'thriller',,,,,,,
tm161073,The Wedding Night,MOVIE,1935,,83,['US'],,tt0027189,6.6,1014,2.08,6.4,'drama', 'romance',,,,,,,
tm82509,Jesse James at Bay,MOVIE,1941,,56,['US'],,tt0033771,5.7,180,2.076,4.833,'western', 'comedy', 'music', 'action',,,,,
tm6052,Man from Texas,MOVIE,1948,,71,['US'],,tt0048343,5.6,114,2.075,6,'western',,,,,,,,
tm110218,Combat America,MOVIE,1943,,62,['US'],,tt0035745,6,134,2.067,5.7,'history', 'war', 'documentation',,,,,,
tm4086,One Body Too Many,MOVIE,1944,,75,['US'],,tt0037151,5.4,1375,2.066,5.2,'thriller', 'horror', 'comedy',,,,,,
tm117298,Idaho,MOVIE,1943,,70,['US'],,tt0036033,6,180,2.059,5.7,'western', 'music', 'comedy', 'action',,,,,
tm2601,Why We Fight: The Battle of China,MOVIE,1944,,65,['US'],,tt0184254,7,752,2.051,6.3,'documentation', 'war', 'history',,,,,,
tm36315,The Silver Horde,MOVIE,1930,,75,['US'],,tt0021374,5.8,582,2.05,5.2,'drama', 'romance',,,,,,,
tm76257,British Intelligence,MOVIE,1940,,61,['US'],,tt0032283,6.1,1168,2.045,6,'action', 'war', 'romance', 'thriller',,,,,
tm89848,Robin Hood of the Pecos,MOVIE,1941,,59,['US'],,tt0034120,5.8,201,2.045,5,'western', 'music', 'comedy',,,,,,
tm5079,Under California Stars,MOVIE,1948,,70,['US'],,tt0040915,5.5,340,2.041,5.1,'western', 'comedy', 'action', 'music',,,,,
tm64939,The Sundowners,MOVIE,1950,,83,['US'],,tt0043013,5.6,510,2.034,5.8,'western',,,,,,,,
tm137298,Damaged Lives,MOVIE,1934,,61,"['CA', 'US']",,tt0028755,4.5,243,2.033,3.75,'drama',,,,,,,,
